location,code,wardId
17E-01-01,070E11F9BA97,171114
17E-02-01,070E11DDBA91,171114
17E-04-01,070E0F80BA96,171114
17E-04-02,070E11E7BA98,171114
17E-04-03,070E11E1BA9E,171114
17E-04-04,070E0F8BBA9D,171114
17E-04-05,06FE31FEBA9C,171114
17E-05-01,06FE31EFBA9C,171114
17E-05-02,06FE31EDBA9E,171114
17E-05-03,06FE3275BA9C,171114
17E-05-04,06FE3361BA98,171114
17E-05-05,06FE31CABA9B,171114
17E-05-06,06FE3200BA9E,171114
17E-06-01,06FE31E4BA97,171114
17E-06-02,06FE333DBA91,171114
17E-06-03,06FE327EBA97,171114
17E-06-04,06FE327ABA93,171114
17E-06-05,06FE321CBA93,171114
17E-06-06,06FE3204BA9A,171114
17E-07-01,06FE321ABA95,171114
17E-07-02,06FE3208BA96,171114
17E-07-03,06FE3289BA9F,171114
17E-07-04,06FE31C8BA99,171114
17E-07-05,06FE327FBA96,171114
17E-08-01,06FF31C7BA97,171114
17E-08-02,06FE3283BA95,171114
17E-09-01,06FE323FBA92,171114
17E-09-02,06FE323DBA90,171114
17E-10-01,06FE3274BA9D,171114
17E-10-02,06FE3207BA99,171114
17E-11-01,06FE3273BA9A,171114
17E-11-02,06FE326CBA94,171114
17E-12-01,06FE326DBA95,171114
17E-12-02,06FE326FBA97,171114
17E-13-01,06FE3384BA93,171114
17E-13-02,06FE326EBA96,171114
17E-14-01,06FE31E9BA9A,171114
17E-14-02,06FE31E5BA96,171114
17E-99-99,06FE320DBA93,171114
17W-52-01,06FE320ABA94,171115
17W-53-01,06FE324DBA97,171115
17W-53-02,06FE324FBA95,171115
17W-53-03,06FE320BBA95,171115
17W-54-01,06FE3252BA99,171115
17W-54-02,06FE324CBA96,171115
17W-54-03,06FE3256BA9D,171115
17W-54-04,072297D6BA9A,171115
17W-54-05,072297EFBA90,171115
17W-54-06,072297C2BA9F,171115
17W-55-01,072298BEBA9B,171115
17W-55-02,072297C3BA9E,171115
17W-55-03,072298BFBA9A,171115
17W-55-04,07229964BA9D,171115
17W-55-05,072296A4BA9E,171115
17W-56-01,07229968BA91,171115
17W-56-02,0722997BBA93,171115
17W-56-03,0722990ABA95,171115
17W-56-04,072297DABA96,171115
17W-56-05,07229984BA93,171115
17W-56-06,07229917BA99,171115
17W-57-01,07229961BA98,171115
17W-57-02,072297DCBA90,171115
17W-57-03,07229960BA99,171115
17W-57-04,07229959BA93,171115
17W-57-05,07229971BA99,171115
17W-58-01,072297EEBA91,171115
17W-58-02,07229950BA9A,171115
17W-59-01,07229905BA9A,171115
17W-59-02,07229564BA91,171115
17W-60-01,072298F3BA92,171115
17W-60-02,07229787BA9E,171115
17W-61-01,072296DABA97,171115
17W-61-02,07229894BA93,171115
17W62--01,0722989DBA9A,171115
17W-62-02,0722989EBA99,171115
17W-63-01,07229890BA97,171115
17W-63-02,07229915BA9B,171115
17W-64-01,072298F6BA97,171115
17W-64-02,07229578BA9C,171115
17W-99-99,07229908BA97,171115
16E-01-01,072298F5BA94,171116
16E-02-01,0722958EBA95,171116
16E-03-01,07229956BA9C,171116
16E-03-02,07229565BA90,171116
16E-03-03,072298FDBA9C,171116
16E-03-04,0722990BBA94,171116
16E-03-05,0722959ABA90,171116
16E-03-06,072297E4BA9B,171116
16E-03-07,072296C1BA9D,171116
16E-04-01,07229934BA98,171116
16E-04-02,072296BFBA94,171116
16E-04-03,072296C0BA9C,171116
16E-04-04,072297ECBA93,171116
16E-04-05,07229963BA9A,171116
16E-05-01,072297C8BA95,171116
16E-05-02,072296ABBA91,171116
16E-05-03,07229933BA9F,171116
16E-05-04,072297EBBA94,171116
16E-05-05,072297D3BA9F,171116
16E-05-06,072297DEBA92,171116
16E-06-01,072297E9BA96,171116
16E-06-02,072296A6BA9C,171116
16E-06-03,072296A5BA9F,171116
16E-06-04,072297C0BA9D,171116
16E-06-05,072298B8BA9D,171116
16E-06-06,07229936BA9A,171116
16E-07-01,06FF31A0BA96,171116
16E-07-02,06FF3157BA9E,171116
16E-07-03,06FF31A4BA92,171116
16E-07-04,06FE331CBA92,171116
16E-07-05,06FE331FBA91,171116
16E-08-01,06FF31F1BA92,171116
16E-08-02,06FE331BBA95,171116
16E-09-01,06FE31BCBA9A,171116
16E-09-02,06FE31BFBA99,171116
16E-10-01,06FE31C4BA95,171116
16E-10-02,06FF31A2BA94,171116
16E-11-01,06FF31F2BA91,171116
16E-11-02,06FF31A9BA9F,171116
16E-12-01,06FF3154BA9D,171116
16E-12-02,06FF31A6BA90,171116
16E-13-01,06FF31A7BA91,171116
16E-13-02,06FF31A5BA93,171116
16E-14-01,06FF31B9BA9E,171116
16E-14-02,06FF31ABBA9D,171116
16E-99-99,06FF31B4BA93,171116
16W-51-01,07229844BA9E,171117
16W-52-01,072295AABA93,171117
16W-54-01,07229589BA92,171117
16W-54-02,0722956BBA9E,171117
16W-54-03,07229918BA96,171117
16W-54-04,072295ABBA92,171117
16W-54-05,0722957DBA99,171117
16W-54-06,07229919BA97,171117
16W-55-01,072295B5BA9D,171117
16W-55-02,072295B8BA90,171117
16W-55-03,07229570BA94,171117
16W-55-04,072295A3BA9A,171117
16W-55-05,072295A9BA90,171117
16W-55-06,07229572BA96,171117
16W-56-01,0722993DBA91,171117
16W-56-02,07229567BA92,171117
16W-56-03,072295C6BA99,171117
16W-56-04,07229883BA95,171117
16W-56-05,072295DABA94,171117
16W-56-06,0722958DBA96,171117
16W-57-01,07229767BA90,171117
16W-57-02,07229796BA9E,171117
16W-57-03,07229797BA9F,171117
16W-57-04,07229780BA99,171117
16W-57-05,072295E9BA94,171117
16W-58-01,07229601BA91,171117
16W-58-02,07229690BA99,171117
16W-59-01,07229736BA94,171117
16W-59-02,07229727BA94,171117
16W-60-01,072296E8BA96,171117
16W-60-02,0722961FBA9E,171117
16W-61-01,072295E7BA9A,171117
16W-61-02,07229606BA96,171117
16W-62-01,072295FEBA92,171117
16W-62-02,0722973BBA99,171117
16W-63-01,0722970ABA9B,171117
16W-63-02,07229688BA90,171117
16W-64-01,0722976ABA9D,171117
16W-64-02,07229825BA99,171117
16W-99-99,0722980FBA91,171117
15E-04-01,072298FABA9B,171118
15E-04-02,07229615BA94,171118
15E-04-03,072298F7BA96,171118
15E-04-04,072298E1BA91,171118
15E-04-05,07229955BA9F,171118
15E-04-06,072298FBBA9A,171118
15E-05-01,072298FCBA9D,171118
15E-05-02,072297DFBA93,171118
15E-05-03,07229789BA90,171118
15E-05-04,072298EABA9A,171118
15E-05-05,072298E3BA93,171118
15E-05-06,072298E4BA94,171118
15E-06-01,072298EEBA9E,171118
15E-06-02,0722993ABA96,171118
15E-06-03,072298EDBA9D,171118
15E-06-04,072298E9BA99,171118
15E-06-05,07229945BA9E,171118
15E-07-01,07229951BA9B,171118
15E-07-02,072298E6BA96,171118
15E-07-03,072298DFBA9C,171118
15E-07-04,07229836BA9B,171118
15E-07-05,07229854BA9F,171118
15E-08-01,072296F3BA9C,171118
15E-08-02,0722981CBA93,171118
15E-09-01,072296F8BA97,171118
15E-09-02,072296FDBA92,171118
15E-10-01,07229982BA95,171118
15E-10-02,072296FABA95,171118
15E-11-01,0722988ABA9C,171118
15E-11-02,072296FFBA90,171118
15E-12-01,072298C4BA96,171118
15E-12-02,07229974BA9C,171118
15E-13-01,07229711BA91,171118
15E-99-99,0722998ABA9D,171118
